id|movie_id|imdb_id|title|description|genres|lda_vector|sim_list
7499|363869|4835298|Belli di papà|Italian remake of the Mexican 2013 hit, "We the nobles"|[35]||
8229|363841|2556114|Guernica|The fates of Henry - an American correspondent - and Teresa, one of the Republic's censors during the Spanish Civil War.|[18, 10752, 10749]||
8596|363805|3208802|Bikini Model Academy|When T. J. and Benji, two California twenty-something best buddies, lose their girlfriends, they start a home grown bikini modeling academy to make money and meet new girls. With a little help from T.J.'s Uncle Seymour (Gary Busey), the guys begin recruiting pretty girls, until a rival modeling school owned by their old grade school enemy tries to shut them down.|[35]||
1058|3638|0481141|No Reservations|Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.|[35, 18, 10749]||
18768|363189|4979110|Daas Dev|Dev who takes control of his own life gets addicted to drugs and alcohol and eventually becomes hungry for power.|[53]||
115|363088|5095030|Ant-Man and the Wasp|Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.|[28, 12, 35, 878]||
7679|36298|1421040|Me, Them And Lara|A priest, after spending years in humanitary missions in Africa, reunites with his family, which is in worse conditions than when he left, and above all meets a young lady who will make him doubt both himself and his faith.|[35, 18]||
1465|362882|4579410|Yarukkya Knight|Makoto Gousuke has just transferred to a new high school with the intention of being the toughest kid there. Little does he know that there‘s an entire group of toughs who already rule the school, and they‘re all girls! After being humiliated by their leader, the pretty Misaki Shizuka, he vows revenge and starts a lengthy battle between the sexes at the school.|[35]||
3347|362826|5085924|Wildling|A young woman held in captivity discovers the realities of truth and lies in the outside world.|[18, 14, 27, 53]||
7323|362585|5084198|Kizumonogatari Part 3: Reiketsu|With help from Meme Oshino, the apparition specialist, Koyomi defeats the three powerful vampire hunters: Dramaturgy, Episode and Guillotinecutter. Koyomi takes back all the limbs of Kiss-shot Acerola-orion Heart-under-blade in order to become a human again.|[16, 14, 9648]||
9882|362185|3849692|Operator|When the daughter of veteran 911 call center operator Pamela, and her estranged husband Jeremy, a Senior Police Officer, is kidnapped and held hostage, they are left desperate, with no choice but to follow the kidnapper's rules: send messages through dispatch for all police and fire units to scatter to remote locations throughout the city where they are met with chaos. Not knowing who or why, the one thing they do know is if they fail to discreetly collaborate with one another - they will be solely responsible for facilitating the biggest crime in the city's history. Now they must race against the clock to make the choice of their lives - save the city - or save their daughter.|[53, 28, 18]||
7875|36218|0420076|Pokémon: Jirachi Wish Maker|Satoshi, Haruka, Takeshi, and Masato come upon the festival of the Wishing Star of Seven Nights. During their enjoyment, the legendary Pokemon--Jirachi, decends from the heavens and befriends Masato. Jirachi, with the power to grant any wish, is sought after by many people wanting to claim its power. One man seeks to use its legendary power to revive an ancient pokemon known as Groudon, unaware of the dangers hidden within Jirachi's powers|[28, 12, 16, 10751]||
9553|362058|4685554|The Snow Queen 3: Fire and Ice|After heroically defeating both the Snow Queen and the Snow King, Gerda still cannot find peace. Her dream is to find her parents who were once taken away from them by the North Wind and finally reunite the family. Thus, Gerda and her friends embark on an exiting journey to find her parents and encounter new challenges along the way: they discover an ancient magical artifact of the trolls, the Stone of Fire and Ice. From that moment on, things don't go according to the initial plan...Will Gerda be able to tame the mighty forces of the magical elements and get her family back? The answer will be reveled in 2016. This is a story which encompasses everything you love about Wizart: kindness, bravery, friendship, mystery, love of one's family, and a happy ending, of course!|[10751, 16, 14, 35]||
17557|361538|2993466|Blood Curse II: Asmodeus Rises|Alicia Stone returns in this gore-drenched sequel. Having lost all hope, husband Jason calls on the help of Paranormal TV host Tyson to confront the demonic forces that have plagued the Stone household.|[27]||
7337|361380|5042426|Barbie & Her Sisters in the Great Puppy Adventure|Barbie and her sisters, Skipper, Stacie and Chelsea, and their adorable new puppy friends find unexpected mystery and adventure when they return to their hometown of Willows. While going through mementos in Grandma's attic, the sisters discover an old map, believed to lead to a long-lost treasure buried somewhere in the town. With their puppy pals in tow, the four girls go on an exciting treasure hunt, along the way discovering that the greatest treasure of all is the love and laughter they share as sisters!|[10751, 16, 12]||
6489|36086|0412523|Boa vs. Python|After an overly ambitious businessman transports an 80-foot python to the United States, the beast escapes and starts to leave behind a trail of human victims. An FBI agent and a snake specialist come up with a plot to combat the creature by pitting it against a bioengineered, 70-foot boa constrictor. It's two great snakes that snake great together!|[27, 878]||
1995|360814|5074352|Dangal|Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.|[18, 28]||
9800|360784|2131532|Hidden|A family takes refuge in a fallout shelter to avoid a dangerous outbreak.|[53, 27]||
4110|359983|4938602|The Lion Guard: Return of the Roar|Set in the African savannah, the film follows Kion as he assembles the members of the 'Lion Guard'. Throughout the film, the diverse team of young animals will learn how to utilize each of their unique abilities to solve problems and accomplish tasks to maintain balance within the Circle of Life, while also introducing viewers to the vast array of animals that populate the prodigious African landscape.|[10770, 16, 10751]||
8617|359483|5013980|Adidas vs. Puma - That's The Name Of The Game!|Two brothers start a sportswear company in the 1920s, hoping to make the best shoes in the world. Their relationship deteriorates until they become bitter rivals.|[18]||
9292|3587|0115725|Bogus|Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus.|[14, 35, 10751]||
4833|35854|0992911|Flash Point|Detective Sergeant Ma Jun, known for dispensing his own brand of justice during arrests, teams up with an undercover cop, Wilson, to try and bring down three merciless Vietnamese brothers running a smuggling ring in the months before mainland China's takeover of Hong Kong. Jun pursues the gang tirelessly, sometimes ignoring police protocols. A showdown is inevitable!|[28]||
18155|358395|3957914|Origin Story|When Kulap Vilaysack was 14, she took her father's side in an argument and her mother replied, "Why are you defending him? He's not your real dad." Twenty years later, she's finally ready to learn what that means. ORIGIN STORY is a feature-length, international quest with stops in Los Angeles, Minnesota, and Laos to meet the biological father she never knew. On the road, unforeseen revelations strike as hilarious or heartbreaking, rarely in between. An avid comic book reader with a vigilante character named after her in the DC Comics universe, she must summon the courage of Katharsis, because each question is another step out on a limb. ORIGIN STORY is a deeply personal but universally relevant tale of immigration, conflict, addiction, and personal responsibility. Interviewees in the film include extended family, husband Scott Aukerman, and close friends, like Sarah Silverman, Casey Wilson, June Diane Raphael and Howard Kremer.|[99]||
9817|35838|0066491|Tristana|Tristana is a young Spanish woman left to the care of Don Lope, a protective but impoverished aristocrat. Don sells his possessions to avoid manual labor and champions the causes of the dispossessed and downtrodden of society. He takes advantage of the vulnerable Tristana, who leaves him when she falls in love with Horacio. Unable to commit to him, she returns to Don Lope when she falls ill. He asks for her hand in marriage, and she accepts after losing her leg to cancer. She chooses to remain in a passionless union rather than be subject to the harsh realities of a society that refuses to change to the needs of women. Taken from the novel by celebrated author Benito Perez Galdos.|[18]||
5933|35831|0214529|Belphegor, Phantom of the Louvre|A collection of artifacts from an archeological dig in Egypt are brought to the famous Louvre museum in Paris, and while experts are using a laser scanning device to determine the age of a sarcophagus, a ghostly spirit escapes and makes its way into the museum's electrical system.|[14, 878]||
3942|3580|0824747|Changeling|Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.|[80, 18, 9648]||
9824|357786|3138698|Kizumonogatari Part 1: Tekketsu|One day, Koyomi Araragi encounters the horrifying vampire, Kiss-shot Acerola-orion Heart-under-blade A.K.A. the "King of Apparitions." He saves the fatally wounded Kiss-shot by offering his blood at the expense of his own life as a human. Now Koyomi has to face the vampire hunters to retrieve Kiss-shot’s limbs which were taken by these hunters...|[28, 16, 14, 27, 9648]||
9499|356842|4126438|The Ones Below|A couple expecting their first child discover an unnerving difference between themselves and the couple living in the flat below them who are also having a baby.|[53]||
5638|35648|0102812|Roujin Z|Mr. Takazawa, an elderly invalid who is cared for at his home by Haruko, a young nursing student, is chosen by the Japanese Ministry of Public Welfare to test the Z-001, a computerized hospital bed with robotic features that allegedly displays more efficiency and skills than any human nurse, but Haruko mistrusts a machine unable to consider human feelings.|[16, 878, 35, 18]||
2784|3558|0172493|Girl, Interrupted|Set in the changing world of the late 1960s, Susanna Kaysen's prescribed "short rest" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.|[18]||
4810|35558|1579247|Starstruck|Jessica Olsen goes to Los Angeles with nothing more in mind that visiting her grandparents while her sister tries to meet Christopher Wilde. One night she meets Christopher Wilde. They go an an adventure around Los Angeles and start to like each other. When Jessica returns home, Christopher, on national TV, says he doesn't know her, and never met her.|[35, 10749, 10770, 10402]||
6772|355338|4941804|Riley's First Date?|Riley, now 12, is hanging out at home with her parents in San Francisco when potential trouble comes knocking: a boy shows up at the door.|[16, 10751]||
9652|355008|4181052|Special Correspondents|A radio journalist and his technician get in over their heads when they hatch a scheme to fake their own kidnapping during a rebel uprising in South America and hide out in New York instead.|[35]||
4977|354861|1966359|Father Figures|Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him.|[35]||
2709|354859|4776998|The Promise|Set during the last days of the Ottoman Empire, a love triangle develops between Mikael, a brilliant medical student, the beautiful and sophisticated artist Ana, and Chris, a renowned American journalist based in Paris.|[18, 36, 10749]||
7051|354287|4758646|War Machine|A rock star general bent on winning the “impossible” war in Afghanistan takes us inside the complex machinery of modern war. Inspired by the true story of General Stanley McChrystal.|[35, 18, 10752]||
9045|354285|4827986|The Sense of an Ending|A man becomes haunted by his past and is presented with a mysterious legacy that causes him re-think his current situation in life.|[9648, 18]||
5221|354282|4536768|The Osiris Child|Set in the future in a time of interplanetary colonization, an unlikely pair race against an impending global crisis and are confronted by the monsters that live inside us all.|[878]||
8872|35428|1595366|What Men Talk About|Four old friends - Kamil, Lesha, Sasha and Slava - all well-to-do professionals in their late 30s embarking on a two days road trip from Moscow to Odessa. They wish to escape the metropolis and the everyday routine of work, family and girlfriends to relax in a nightclub run by Slava's friend and to see the popular band B-2 show.|[35]||
10503|354083|3127016|Sharon 1.2.3.|Jonah is a true nerd turned successful businessman who is living the dream with two gorgeous women named Sharon. But the dream gets too real when he meets the third Sharon and falls in love.|[10749, 35]||
7880|353686|2954474|Visions|After moving to a vineyard with her family, a pregnant woman experiences horrifying visions.|[53, 27]||
1712|353486|2283362|Jumanji: Welcome to the Jungle|The tables are turned as four teenagers are sucked into Jumanji's world - pitted against rhinos, black mambas and an endless variety of jungle traps and puzzles. To survive, they'll play as characters from the game.|[28, 12, 35, 14]||
130|353081|4912910|Mission: Impossible - Fallout|When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.|[28, 12]||
10189|352548|3165632|5th Passenger|Set in the aftermath of an oppressive class war, a pregnant officer aboard an escape pod must struggle to survive with her remaining crew when a mysterious and vicious life form attacks, determined to become the dominant species.|[878, 10770]||
9571|352208|4897822|Where to Invade Next|To understand firsthand what the United States of America can learn from other nations, Michael Moore playfully “invades” some to see what they have to offer.|[99]||
8127|352186|2170427|Good Kids|Four high school students look to redefine themselves after graduation.|[35]||
17813|351879|4029234|Day of the Stranger|Adapted freely from the classic novella 'The Mysterious Stranger' by Mark Twain;  Day of the Stranger revives the tradition of  the acid western of the 1970's. Caine Farrowood is a bounty hunter who works under the control of ruthless kingpin Loomweather. One day a bounty retrieval goes awry and Caine is left for dead. Just when he thinks his life is over he mysteriously awakens back home to the comforts of his wife Christina. Baffled and confused by how he got home Caine insists on finding answers, but before long he is enlisted in the retrieval of another bounty. This one is huge and may cost Caine not his life, but his sanity when he finds himself pitted against somebody who may very well be the fallen angel himself.|[37, 18, 14]||
8299|351819|4667094|Fifty Shades of Black|An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.|[10749, 35]||
5480|351809|3655414|To Steal from a Thief|Valencia, Spain. On a rainy morning, six armed men in disguise assault a bank. But what seemed like an easy heist, quickly goes wrong with nothing unfolding as planned, and mistrust quickly builds between the two leaders of the gang.|[80, 53]||
1330|35138|1319718|Little Big Soldier|The story of a farmer forced into conscription, who has been looking to get out of the army ever since. His great chance arrives when he stumbles upon a wounded general from an enemy state, and he kidnaps him, intending to claim credit for the capture, which includes five "mu" of land, and most importantly, honorable discharge from the army.|[28, 35, 12]||
117|351286|4881806|Jurassic World: Fallen Kingdom|Three years after the demise of Jurassic World, a volcanic eruption threatens the remaining dinosaurs on the isla Nublar, so Claire Dearing, the former park manager, recruits Owen Grady to help prevent the extinction of the dinosaurs once again.|[28, 12, 878]||
9311|351078||New Folder|A story about a man who had plastic surgery, became disillusioned by pretentious love with women who only care about appearances, and found his true love.|[10749]||
3546|3489|0411061|88 Minutes|A college professor who moonlights as a forensic psychiatrist for the FBI, receives a death threat claiming he has only 88 minutes to live.|[80, 9648, 53]||
467|348893|3344680|Boyka: Undisputed IV|In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude|[53, 28, 80]||
6145|348892|3863552|Bajrangi Bhaijaan|A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.|[28, 35, 18]||
7699|348811|3779300|War Pigs|A rag tag unit of misfits known as the War Pigs must go behind enemy lines to exterminate Nazis by any means necessary.|[10752, 28]||
8003|348765|2290397|Alaska|Nadine is a French young woman. Fausto is an Italian young man trying to make it in Paris as a restaurant waiter. They accidentally meet at a five-star hotel. Both are fragile, alone and obsessed with the idea of an unattainable happiness. Their intense love is challenged by their own individual ambition and desperation.|[18]||
1701|348678|4080728|A Man Called Ove|Despite grumpy 59 year-old Ove being deposed as president of his condominium association, but he keeps looking over the neighbourhood with an iron fist. When pregnant Parvaneh and her family move into the terraced house opposite Ove and she accidentally back into Ove’s mailbox, it sets off a series of unexpected changes in his life.|[35, 18]||
9864|348674|3830162|A War|Company commander Claus Michael Pedersen and his men are stationed in Helmand, Afghanistan. Meanwhile back in Denmark, with a husband at war and three children missing their father, everyday life is a struggle for Claus' wife Maria. During a routine mission, the soldiers are caught in heavy Taliban crossfire. In order to save his men, Claus makes a decision that ultimately sees him return to Denmark accused of a war crime.|[18, 10752]||
10741|348672|6817944|About Endlessness|Inspired by “One Thousand and One Nights,” the celebrated collection of Middle Eastern and Indian folk tales. “About Endlessness,” in its juxtaposition of tableaux capturing moments in life, explores the preciousness and beauty of our existence, awakening in us the wish to maintain this eternal treasure and pass it on.|[35, 18]||
4474|348668|4088268|A Conspiracy of Faith|Denmark, 2016. A blurred note is found in a bottle that has traveled across the ocean for a long time. After deciphering the cryptic note, Department Q members follow a sinister trail that leads them to investigate a case occurred in 2008. At the same time, new tragic events take place that test their faith and deepest beliefs.|[80, 18, 9648, 53]||
7648|348657|7279188|Woman at War|Halla declares a one-woman-war on the local aluminium industry. She is prepared to risk everything to protect the pristine Icelandic Highlands she loves… Until an orphan unexpectedly enters her life.|[53, 18]||
8874|348537|3626742|Spanish Affair 2|Amaia after breaking up with Rafa, falls in love with a Catalonian. Koldo, her father, goes to Sevilla to persuade Rafa to go to Catalonia and take Amaia's heart back.|[35, 10749]||
1925|34851|1424381|Predators|A mercenary reluctantly leads a motley crew of warriors who soon come to realize they've been captured and deposited on an alien planet by an unknown nemesis. With the exception of a peculiar physician, they are all cold-blooded killers, convicts, death squad members... hunters who have now become the hunted.|[28, 12, 878, 53]||
4738|348389|3567666|Stratton|A British Special Boat Service commando tracks down an international terrorist cell.|[28, 53]||
93|348350|3778644|Solo: A Star Wars Story|Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.|[28, 12, 878]||
6661|348296|4660980|The Bad Education Movie|Mr Wickers and his class go on one final school trip after they finish their GCSEs.|[35]||
1332|34813|0480255|The Losers|A tale of double cross and revenge, centered upon the members of an elite U.S. Special Forces unit sent into the Bolivian jungle on a search and destroy mission. The team-Clay, Jensen, Roque, Pooch and Cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as Max. Presumed dead, the group makes plans to even the score when they're joined by the mysterious Aisha, a beautiful operative with her own agenda. Working together, they must remain deep undercover while tracking the heavily-guarded Max, a ruthless man bent on embroiling the world in a new high-tech global war.|[28, 12, 80, 9648, 53]||
7717|348089|4366830|Grease Live|After enjoying a holiday romance, high school students Danny and Sandy are unexpectedly reunited when she transfers to Rydell High, where she must contend with cynical Rizzo and the Pink Ladies.|[10770, 10402]||
8615|348060|4232610|Antigang|A french police unit that try to stop a group of criminals.|[28, 18]||
3946|34806|1212436|The Back-Up Plan|When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.|[35, 10749]||
287|348|0078748|Alien|During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.|[27, 878]||
6106|347984|4703048|6 Days|London, England, April 1980. Six terrorists assault the Embassy of Iran and take hostages. For six days, tense negotiations are held while the authorities decide whether a military squad should intervene.|[28, 18, 36, 53]||
7585|347881|4210080|The Confirmation|A divorced father reconnects with his son when they track down a stolen toolbox over the course of a weekend.|[18]||
3760|347866|3416536|Hot Summer Nights|A teen winds up in over his head while dealing drugs with a rebellious partner and chasing the young man's enigmatic sister during the summer of 1991 that he spends in Cape Cod, Massachusetts.|[18, 35]||
6804|347688|4717798|Scooby-Doo! and Kiss: Rock and Roll Mystery|Get ready to Rock! Scooby-Doo and the Mystery Inc. Gang team up with the one and only KISS in this all-new, out-of-this-world adventure! We join the Gang at Kiss World – the all-things-Kiss theme park, as they investigate a series of strange hauntings. With help from Kiss, they discover that the Crimson Witch has returned to summon The Destroyer from the alternate dimension of Kissteria! The evil duos ghastly plan, to destroy the earth! Can the Gang's cunning and Kiss's power of rock save the day?!|[10751, 16, 35]||
4446|346808|3181776|Momentum|When Alex, an infiltration expert with a secret past, accidentally reveals her identity during what should have been a routine heist, she quickly finds herself mixed up in a government conspiracy and entangled in a deadly game of cat-and-mouse with a master assassin and his team of killers.  Armed with her own set of lethal skills, Alex looks to exact revenge for her murdered friends while uncovering the truth.|[28, 53]||
3234|346685|3631112|The Girl on the Train|Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.|[80, 18, 9648, 10749, 53]||
9710|346684|4714896|On Wings of Eagles|Eric Liddell - China's first gold medalist and one of Scotland's greatest athletes - returns to war-torn China.|[18, 36, 10752]||
8589|346681|1781058|Wilson|Middle-aged and divorced, Wilson finds himself lonely, smug and obsessed with his past.|[35]||
915|346648|4468740|Paddington 2|Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.|[12, 35, 10751]||
3704|345938|2872518|The Shack|After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever.|[18, 14]||
6386|345918|2597768|Come and Find Me|When his girlfriend goes missing, David must track down her whereabouts after he realizes she's not who she was pretending to be.|[18, 53]||
316|345887|3766354|The Equalizer 2|Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when a long-time girl friend is murdered.|[28, 80, 53]||
6826|34588|0448927|If I Were You|The publicist Claudio and the housewife and choral teacher Helena have been married for many years, but they do not understand and respect the feelings and view point of the partner. Claudio sees Helena as a shopper and "little teacher of a choral" and Helena sees Claudio as an insensitive and rough man. On the night before the fiftieth anniversary of Claudio, they changed places with each other.|[35]||
630|34584|0088323|The NeverEnding Story|While hiding from bullies in his school's attic, a young boy discovers the extraordinary land of Fantasia, through a magical book called The Neverending Story. The book tells the tale of Atreyu, a young warrior who, with the help of a luck dragon named Falkor, must save Fantasia from the destruction of The Nothing.|[18, 10751, 14, 12]||
9389|34583|1390535|The Final|A group of high school outcasts get revenge on the students that torment them.|[53, 27]||
6127|34480|1073105|The Descent: Part 2|Distraught, confused, and half-wild with fear, Sarah Carter emerges alone from the Appalachian cave system where she encountered unspeakable terrors. Unable to plausibly explain to the authorities what happened - or why she's covered in her friends' blood - Sarah is forced back to the subterranean depths to help locate her five missing companions.|[12, 27, 53]||
4169|344268|4466864|The New Adventures of Aladdin|A pair of losers working at department store plan to rob the place after it closes. When a bunch of kids show up begging for a story, the men launch into an improvised version of Aladdin.|[35]||
616|343668|4649466|Kingsman: The Golden Circle|When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.|[28, 12, 35]||
6441|34308|0367188|Modigliani|Set in Paris in 1919, biopic centers on the life of late Italian artist Amedeo Modigliani, focusing on his last days as well as his rivalry with Pablo Picasso. Modigliani, a Jew, has fallen in love with Jeanne, a young and beautiful Catholic girl. The couple has an illegitimate child, and Jeanne's bigoted parents send the baby to a faraway convent to be raised by nuns. Modigliani is distraught and|[18]||
4537|342878|2191765|One Wild Moment|Antoine and Laurent, old friends, spend their vacation in Corsica with their respective daughters: seventeen-year-old Louna and eighteen-year-old Marie. One evening at the beach, Louna seduces Laurent. Louna is in love, but for Laurent it was nothing more than a momentary distraction. Without revealing her lover's name, Louna confides in her father, who tries by any means to discover who his daughter's lover is. How long will the secret be able to be kept hidden?|[35, 18, 10749]||
9269|342281|3811986|Family for Rent|Forty-year-old Paul-André is a timid, rather introverted man. Rich but alone, he is deeply bored and ends up concluding that what he needs is a family. Violette, a forty-year-old full of energy, is threatened with eviction and is afraid she'll lose custody of her two children. Paul-André then proposes a totally above the board contract to rent the family in exchange for him paying off Violette's debts. For better and for worse..|[35, 10749]||
6580|341689|3859310|How to Talk to Girls at Parties|Croydon, 1977. A trio of punk teenagers goes to a party to meet girls, but they find that girls there are very different from what they expected.|[35, 10402, 878, 10749]||
653|340837|4731136|A Cure for Wellness|An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious "wellness center" at a remote location in the Swiss Alps but soon suspects that the spa's miraculous treatments are not what they seem.|[27, 9648, 878, 53]||
9687|340684|3899516|Those People|On Manhattan's gilded Upper East Side, a young gay painter is torn between an obsession with his infamous best friend and a promising new romance with an older foreign pianist.|[18, 10749]||
6333|340584|4680980|Lavender|A photographer struggling with memory loss discovers her pictures may indicate something sinister is hitting close to home.|[18, 53]||
3231|340487|4468634|Certain Women|Three strong-willed women strive to forge their own paths amidst the wide-open plains of the American Northwest: a lawyer forced to subdue a troubled client; a wife and mother whose plans to construct her dream home reveal fissures in her marriage; and a lonely ranch hand who forms an ambiguous bond with a young law student.|[18]||
5753|340485|3721936|American Honey|A teenage girl with nothing to lose joins a traveling magazine sales crew, and gets caught up in a whirlwind of hard partying, law bending and young love as she criss-crosses the Midwest with a band of misfits.|[18]||
8561|340481|4630550|The Unknown Girl|Jenny, a young doctor who feels guilty after a young woman she refused to see winds up dead a few days later, decides to find out who the girl was, after the police can't identify the young woman.|[53, 18, 80]||
5125|340382|4294052|Attack on Titan II: End of the World|Eren leaves to restore a break in the wall destroyed by a Titan. He comes under attack by the Titans and is cornered. Shikishima comes to his aid. The titans never stops attacking.  Eren is now injured and tries to protect Armin, but is swallowed by a titan. A Titan with black hair appears and begins to expel the other titans.|[27, 878, 28, 14, 18]||
10561|340268|3628574|State Like Sleep|Following the death of her husband, Katherine travels to Brussels, where a few loose ends become a whole web of secrets as she untangles her late spouse’s mysterious last days alive.|[18]||
1724|339988|4287320|The Circle|A young tech worker takes a job at a powerful Internet corporation, quickly rises up the company's ranks, and soon finds herself in a perilous situation concerning privacy, surveillance and freedom. She comes to learn that her decisions and actions will determine the future of humanity.|[18, 53, 878]||
5103|339987|4721124|The Exception|A German soldier tries to determine if the Dutch resistance has planted a spy to infiltrate the home of Kaiser Wilhelm in Holland during the onset of World War II, but falls for a young Jewish Dutch woman during his investigation.|[18]||
3214|339984|4257926|Miracles from Heaven|When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.|[18]||
3742|339877|3262342|Loving Vincent|The film brings the paintings of Vincent van Gogh to life to tell his remarkable story. Every one of the 65,000 frames of the film is an oil-painting hand-painted by 125 professional oil-painters who travelled from all across the world to the Loving Vincent studios in Poland and Greece to be a part of the production. As remarkable as Vincent’s brilliant paintings are his passionate and ill-fated life and mysterious death.|[16, 18, 9648]||
720|339846|1469304|Baywatch|Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.|[28, 35]||
8278|339408|4196450|The Birth of a Nation|Nat Turner, a former slave in America, leads a liberation movement in 1831 to free African-Americans in Virginia that results in a violent retaliation from whites.|[18]||
814|339380|4669788|On the Basis of Sex|Young lawyer Ruth Bader Ginsburg teams with her husband Marty to bring a groundbreaking case before the U.S. Court of Appeals and overturn a century of sex discrimination.|[18, 36]||
255|338970|1365519|Tomb Raider|Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.|[28, 12, 14]||
8023|338967|1560220|Zombieland: Double Tap|The group will face a new zombie threat as a new breed of zombie has developed. This new super-zombie type is faster, bigger, and stronger than the previous strain of zombies and harder to kill. These super-zombies have started grouping up into a horde going from city to city leaving a path of destruction behind them.|[28, 35, 27]||
10240|338965|1896804|Real Steel 2|A follow-up sequel to 2011 Robot Boxing movie Real Steel|[28, 18, 878, 10751]||
6065|338964|1798603|Bad Santa 2|Fueled by cheap whiskey, greed and hatred, Willie Soke teams up with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve. Along for the ride is chubby and cheery Thurman Merman, a 250-pound ray of sunshine who brings out Willie's sliver of humanity. Issues arise when the pair are joined by Willie's horror story of a mother, who raises the bar for the gang's ambitions, while somehow lowering the standards of criminal behavior.|[35, 80, 18, 9648]||
11280|338953|4123432|Fantastic Beasts 3|The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.|[14, 12, 10751]||
152|338952|4123430|Fantastic Beasts: The Crimes of Grindelwald|Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.|[12, 14, 10751]||
7698|338803|4844288|The Treacherous|The story of Joseon's tyrant king Yeonsan who exploits the populace for his own carnal pleasures, his seemingly loyal retainer who controls him and all court dealings, and a woman who seeks vengeance.|[18, 36]||
